name,x,y,z
root,5.134022,-14.892025,-2.3735
neck,1.195054,-39.977324,-2.2487
shoulder.l,-0.898349,-47.056790,-21.9056
elbow.l,-2.292529,-22.277478,-41.9657
wrist.l,-19.588922,-5.321512,-35.9118
shoulder.r,-2.274771,-48.249944,15.5220
elbow.r,4.146300,-22.408258,34.0030
wrist.r,-10.723254,-8.724149,27.3491
headTop,3.446805,-63.770575,-5.1167
hip.l,-0.617281,-4.526537,-12.4830
knee.l,4.468725,25.295508,-39.5505
ankle.l,17.512230,60.108487,-51.2593
foot.l,7.987368,57.942846,-61.0288
hip.r,-1.763405,-3.171763,4.6086
knee.r,-5.047988,30.293387,35.0824
ankle.r,5.773252,55.632266,73.5716
foot.r,-6.457258,51.103859,83.7069
