name,x,y,z
root,-22.683569,-21.810134,7.2877
neck,-11.479233,-38.282043,1.0156
shoulder.l,6.268657,-44.236562,32.3527
elbow.l,-6.675346,-54.292617,53.8833
wrist.l,-2.285159,-43.388998,68.2870
shoulder.r,-4.771876,-25.808477,-34.2436
elbow.r,18.167077,-29.260825,-67.5036
wrist.r,39.497899,-67.908283,-74.6892
headTop,-15.367147,-55.237613,-8.0220
hip.l,-12.853756,-6.587071,14.5428
knee.l,11.855771,25.390998,23.8050
ankle.l,-3.485761,88.641146,64.7919
foot.l,8.123661,92.574803,69.1952
hip.r,-18.140501,-4.243222,0.6216
knee.r,4.213511,32.870177,-22.0961
ankle.r,-0.779319,77.308788,-61.2886
foot.r,10.395092,74.269932,-67.9398
