name,x,y,z
root,-0.476969,5.979892,32.1790
neck,-14.872182,-2.533891,60.6533
shoulder.l,2.614047,-9.261912,81.9509
elbow.l,20.629315,7.737899,69.4753
wrist.l,-2.058133,17.009647,26.2082
shoulder.r,-44.431967,0.924168,59.6785
elbow.r,-77.552017,12.516883,32.4831
wrist.r,-41.492547,9.197281,-8.9216
headTop,-31.190551,-21.041096,75.5377
hip.l,15.959779,2.144082,18.7496
knee.l,47.187581,2.784626,-32.2817
ankle.l,78.351810,4.069611,-84.2355
foot.l,79.542400,-3.192049,-93.0374
hip.r,-12.319528,1.895617,14.1182
knee.r,-9.507955,-3.597293,-39.5503
ankle.r,-6.045194,-4.389961,-104.1696
foot.r,-4.337890,-20.243505,-108.8378
