name,x,y,z
root,-2.988634,5.816979,43.6404
neck,-7.642817,-24.472530,56.1811
shoulder.l,17.369358,-36.958294,63.6110
elbow.l,30.170721,-20.189218,19.6737
wrist.l,56.673215,-24.796965,-3.3875
shoulder.r,-31.057393,-30.076635,72.2810
elbow.r,-26.201485,-5.988660,39.0179
wrist.r,-27.649736,9.273261,-6.6021
headTop,-7.307666,-58.809293,59.0727
hip.l,8.673092,13.188934,26.9490
knee.l,40.702153,30.037384,-25.9059
ankle.l,76.585227,44.111427,-80.2388
foot.l,72.566517,25.382388,-91.0995
hip.r,-14.982128,16.801701,29.6217
knee.r,-45.114916,12.977337,-23.9983
ankle.r,-72.919100,30.886570,-82.9487
foot.r,-66.876409,12.815614,-95.8677
