name,x,y,z
root,-0.985695,-9.712588,-14.7536
neck,-9.074040,-1.698925,-26.3369
shoulder.l,-1.407840,7.300839,-34.3359
elbow.l,2.942077,25.283732,-25.1245
wrist.l,-9.581049,40.016704,-33.7586
shoulder.r,-22.881497,-3.580412,-26.6422
elbow.r,-33.322779,8.016360,-14.0957
wrist.r,-33.214663,23.525618,-24.6848
headTop,-15.037123,1.083106,-38.2126
hip.l,7.790837,-9.416748,-8.6664
knee.l,15.799710,-10.578425,21.6072
ankle.l,36.550480,-18.140925,47.6499
foot.l,34.214000,-9.856526,53.4001
hip.r,-3.242091,-15.155548,-5.5589
knee.r,3.236312,-7.928425,23.0438
ankle.r,15.700758,-13.982676,51.8315
foot.r,12.512602,-5.175161,54.6375
