name,x,y,z
root,-0.345591,-15.374228,-16.0859
neck,-1.665525,-37.834687,-9.8258
shoulder.l,-22.628199,-50.270204,-7.9206
elbow.l,-20.837113,-24.104750,13.8855
wrist.l,-15.993898,0.432998,26.0453
shoulder.r,16.389263,-56.283504,-13.2965
elbow.r,18.940669,-26.322790,-38.5655
wrist.r,21.875337,-3.625883,-31.3675
headTop,1.393610,-63.320085,-6.8871
hip.l,-10.496748,-0.988640,-15.1152
knee.l,-13.101393,32.785046,13.3863
ankle.l,0.129349,62.947454,-6.6773
foot.l,-40.060714,47.249433,5.6630
hip.r,8.548301,-4.086415,-7.8459
knee.r,8.712173,26.471285,24.7087
ankle.r,18.372856,62.243839,25.2203
foot.r,30.767622,50.081132,44.6780
