name,x,y,z
root,3.005664,-12.172453,-12.7989
neck,-1.164454,-36.483370,-10.8149
shoulder.l,-23.720999,-33.062204,-12.3663
elbow.l,-27.248158,-19.730975,18.3702
wrist.l,-9.976306,-17.391508,32.8540
shoulder.r,17.296355,-45.488293,-4.3464
elbow.r,17.586598,-67.032548,23.6902
wrist.r,8.890345,-84.148818,35.0544
headTop,-8.900500,-59.203376,-12.9066
hip.l,-2.249703,1.811526,-3.1199
knee.l,-13.329877,43.363346,20.5908
ankle.l,-15.107714,66.620568,-25.4694
foot.l,-13.230020,71.923948,-22.2423
hip.r,8.161092,0.676670,-1.1894
knee.r,15.433017,44.245037,20.3232
ankle.r,21.161491,70.224963,-23.6642
foot.r,23.393169,75.847487,-21.9646
