name,x,y,z
root,-1.250421,-12.482173,21.5410
neck,2.312075,-28.837662,3.1105
shoulder.l,18.146853,-39.433423,2.7482
elbow.l,25.837492,-20.277232,-20.7711
wrist.l,18.744127,-12.768053,-40.5401
shoulder.r,-12.831444,-37.836562,-3.4973
elbow.r,-20.357690,-21.663633,-30.2918
wrist.r,-12.689067,-17.196496,-39.1499
headTop,0.896169,-52.635073,4.5781
hip.l,6.768867,1.342570,22.6789
knee.l,6.898134,27.230424,-14.3052
ankle.l,2.524380,49.515709,18.8476
foot.l,5.518941,51.819869,15.0804
hip.r,-9.056699,-0.413011,18.8056
knee.r,0.141991,28.695833,-12.8558
ankle.r,-15.532097,40.698828,29.7138
foot.r,-16.071612,44.240085,24.3071
