name,x,y,z
root,-15.671206,-16.795853,-2.7741
neck,9.043652,-35.584369,-1.8550
shoulder.l,6.835999,-46.126370,16.2740
elbow.l,18.401063,-32.879198,44.7011
wrist.l,40.534686,-28.722667,48.2498
shoulder.r,6.395514,-45.457812,-21.4506
elbow.r,16.444922,-29.122609,-52.4524
wrist.r,36.401063,-23.756494,-55.7535
headTop,13.921153,-56.484733,-3.9221
hip.l,-21.824806,-6.804516,10.5838
knee.l,-19.686333,22.582632,46.8960
ankle.l,-26.438839,56.678454,84.9446
foot.l,-27.544768,63.997065,91.8702
hip.r,-19.506762,-4.932789,-15.2435
knee.r,-6.322425,30.859600,-42.7894
ankle.r,-5.298176,71.745438,-71.0657
foot.r,-5.684737,80.804222,-76.2131
