name,x,y,z
root,2.616296,-10.914819,8.3186
neck,-2.308031,-38.203814,8.4856
shoulder.l,9.709503,-46.081223,-8.5388
elbow.l,27.409460,-27.136971,-18.4820
wrist.l,33.409208,2.892201,-42.8625
shoulder.r,-14.627477,-51.147202,27.5687
elbow.r,-31.898274,-41.243506,44.3529
wrist.r,-43.178607,-46.895417,36.5733
headTop,-4.126727,-62.116739,2.0370
hip.l,9.013384,-3.669344,-6.4270
knee.l,5.952176,33.864126,-37.7562
ankle.l,2.176844,65.263992,-13.0771
foot.l,8.851130,56.313400,-26.4124
hip.r,-10.696708,1.582523,7.7586
knee.r,-3.320338,41.053799,-20.6206
ankle.r,3.760427,63.543588,26.3823
foot.r,7.257732,62.895406,12.6995
