name,x,y,z
root,1.566868,-16.991240,-6.4422
neck,-9.895387,-42.207964,-3.3958
shoulder.l,6.009947,-55.751046,5.8654
elbow.l,32.417518,-24.621809,-27.1935
wrist.l,9.032889,-23.154569,-57.2868
shoulder.r,-32.357892,-46.939464,-1.3415
elbow.r,-27.211439,-20.317767,20.0334
wrist.r,-34.204979,-4.137485,21.6014
headTop,-15.380737,-66.224710,17.5845
hip.l,16.919631,-11.331979,-12.2212
knee.l,37.185389,31.016538,-20.7107
ankle.l,37.709295,61.060698,0.5755
foot.l,35.269034,61.070234,-10.9127
hip.r,-6.094419,-5.192714,-13.7320
knee.r,-10.927239,41.837632,9.8628
ankle.r,-19.661498,58.109683,41.4577
foot.r,-20.376980,63.775962,36.2558
