name,x,y,z
root,-3.092841,-10.836104,0.0665
neck,-2.529824,-32.011562,-4.3993
shoulder.l,16.230319,-42.415280,7.5356
elbow.l,21.422047,-22.392506,21.2517
wrist.l,36.869286,-13.165188,7.9927
shoulder.r,-22.036246,-44.757645,-7.8329
elbow.r,-28.025613,-50.359754,-42.9867
wrist.r,-8.065693,-59.216797,-49.3974
headTop,-6.021362,-53.478459,8.6835
hip.l,8.354097,2.885719,-5.8514
knee.l,3.298291,38.619113,10.9149
ankle.l,17.001383,67.045476,52.8653
foot.l,21.649084,61.742593,45.7463
hip.r,-14.688448,-0.557003,-7.9454
knee.r,-6.630930,36.935043,-38.4628
ankle.r,-18.392379,56.573912,8.5260
foot.r,-15.341171,65.388441,-6.7065
