name,x,y,z
root,-13.488306,-18.209502,-26.3281
neck,11.581820,-23.670007,-21.4180
shoulder.l,11.984204,-26.505400,1.2845
elbow.l,-6.773130,-12.053674,29.0828
wrist.l,11.882922,-7.081376,39.2820
shoulder.r,23.357881,-27.292320,-42.2599
elbow.r,30.541580,-9.495127,-64.4605
wrist.r,49.787819,2.536724,-51.5953
headTop,27.477229,-33.294313,-24.3439
hip.l,-16.521080,-13.387099,-13.5628
knee.l,2.177315,14.521487,23.4330
ankle.l,12.751783,43.264776,53.5658
foot.l,17.758000,44.067420,68.2170
hip.r,-20.678649,-6.628722,-28.3097
knee.r,-24.538533,22.946896,-1.4859
ankle.r,-65.709255,21.216785,26.2521
foot.r,-51.591598,29.063453,32.6468
