name,x,y,z
root,-13.829857,-9.711703,-13.4457
neck,-0.034914,-30.057333,-14.6479
shoulder.l,-9.246394,-40.603381,-0.5574
elbow.l,-20.801205,-57.953930,22.8962
wrist.l,-18.082693,-61.449839,70.5791
shoulder.r,12.057673,-33.745331,-31.6479
elbow.r,13.953824,-10.135559,-53.5664
wrist.r,19.842427,-4.648950,-72.4116
headTop,-6.914250,-47.446028,-19.5423
hip.l,-11.221751,-2.093275,0.2094
knee.l,9.196400,18.804317,32.4263
ankle.l,-6.539916,50.453234,63.7787
foot.l,3.568413,53.203745,74.5065
hip.r,-7.961601,3.372207,-17.1798
knee.r,12.768016,27.498481,-14.4675
ankle.r,2.670179,73.131559,-14.9930
foot.r,20.575650,71.381783,-11.9368
