name,x,y,z
root,0.717752,-23.159152,17.0872
neck,26.217575,-26.112273,27.8961
shoulder.l,7.419889,-30.602874,44.5320
elbow.l,-13.612625,-36.560785,23.1865
wrist.l,-24.968353,-25.053076,11.0353
shoulder.r,38.350151,-16.200792,12.2936
elbow.r,20.818830,-0.020770,-5.9666
wrist.r,5.110467,19.233778,11.8290
headTop,40.826867,-43.038111,40.6698
hip.l,-11.393313,-12.183770,13.2796
knee.l,-2.420566,40.187078,34.1438
ankle.l,-0.856116,89.466319,-24.0347
foot.l,2.585326,95.823765,-27.6087
hip.r,3.424157,-13.708962,6.0487
knee.r,-14.522582,10.492452,-42.5513
ankle.r,-38.887155,-17.663875,-66.1952
foot.r,-38.810304,-10.898952,-75.6451
