name,x,y,z
root,10.545263,13.162854,30.1913
neck,6.334957,-13.838221,54.3998
shoulder.l,25.348829,-28.114399,62.9551
elbow.l,34.889432,-22.121104,23.9175
wrist.l,50.141273,-41.457831,-2.8725
shoulder.r,-8.444153,-20.940689,76.6267
elbow.r,-25.158312,-10.137595,39.8283
wrist.r,-39.908194,-28.460893,27.8196
headTop,8.104981,-41.003229,76.3474
hip.l,18.419393,11.146830,11.9115
knee.l,8.494777,-8.894417,-39.8503
ankle.l,4.243696,24.507774,-91.0202
foot.l,-5.772075,1.316823,-95.4289
hip.r,1.270718,25.827165,16.4765
knee.r,-27.847304,20.651977,-26.9814
ankle.r,-25.302795,59.924912,-76.0272
foot.r,-35.360489,58.430045,-88.2931
