name,x,y,z
root,16.459683,-9.530279,-1.0084
neck,14.980982,-39.927901,-0.1471
shoulder.l,6.936387,-51.756557,-16.5295
elbow.l,-0.626506,-25.331574,-38.0949
wrist.l,-21.831258,-22.758043,-44.4161
shoulder.r,12.968453,-49.745152,17.3563
elbow.r,9.413843,-20.841247,38.5866
wrist.r,-11.047969,-17.147503,49.8715
headTop,15.091694,-65.275508,0.7663
hip.l,1.671545,-1.246766,-7.9135
knee.l,-8.822202,35.365606,-42.3699
ankle.l,-7.186647,67.003412,-85.3622
foot.l,-27.976939,52.609287,-91.5943
hip.r,4.350512,-0.801202,8.2921
knee.r,-0.372224,33.235632,43.7974
ankle.r,7.549777,65.360452,78.8071
foot.r,-11.559133,50.787344,89.9588
