name,x,y,z
root,-8.544404,-13.295337,13.4781
neck,-3.139000,-36.658325,3.0594
shoulder.l,2.217334,-54.893623,16.5068
elbow.l,6.008393,-37.994635,33.0813
wrist.l,23.929159,-46.003762,22.7478
shoulder.r,-13.109317,-35.158927,-19.9175
elbow.r,-3.132874,-21.590073,-41.3697
wrist.r,0.337388,-26.550962,-29.8531
headTop,-14.244203,-55.402905,-16.8757
hip.l,3.567344,-2.903900,18.9320
knee.l,25.542206,32.661771,-3.7971
ankle.l,19.806218,65.612449,30.3685
foot.l,20.296934,82.637605,5.8474
hip.r,-11.441040,0.685945,5.2245
knee.r,-9.119537,28.778916,-33.7667
ankle.r,-14.362230,58.661992,11.6114
foot.r,-24.612373,61.413771,-15.2775
