name,x,y,z
root,-2.917074,-0.267647,-23.9098
neck,-3.750672,-29.206334,-27.5052
shoulder.l,-19.720129,-50.552234,-60.6720
elbow.l,-25.148125,-20.562665,-64.9315
wrist.l,-30.305421,-11.098082,-37.8175
shoulder.r,28.171599,-46.960179,-37.1560
elbow.r,25.765872,-11.615522,-3.1572
wrist.r,12.446295,9.813412,15.4179
headTop,2.629089,-60.119749,-44.5196
hip.l,-11.043234,18.449183,-12.5167
knee.l,-13.268398,48.391912,39.7826
ankle.l,20.087644,74.221758,-8.9298
foot.l,23.193490,82.086537,0.5502
hip.r,11.563419,9.083763,-8.1562
knee.r,8.152913,-5.576563,46.6466
ankle.r,-6.089042,8.092956,111.4064
foot.r,-19.768225,-14.180546,115.4679
