name,x,y,z
root,-11.246222,-15.707908,-3.5913
neck,-5.657254,-35.654415,-6.4046
shoulder.l,4.267925,-38.206530,15.0599
elbow.l,1.448378,-30.812614,46.9817
wrist.l,1.951434,-33.784734,56.2365
shoulder.r,5.836459,-32.074277,-30.4844
elbow.r,12.901525,-10.286819,-46.8432
wrist.r,13.501674,-19.886806,-52.1907
headTop,10.013446,-48.319948,-9.7144
hip.l,-9.701294,-0.515700,3.0440
knee.l,5.241247,27.512401,30.5150
ankle.l,18.690522,57.107196,67.9564
foot.l,19.635648,55.358621,71.0720
hip.r,-12.021420,0.718681,-6.3592
knee.r,-12.132604,27.164558,-33.2767
ankle.r,-20.152265,48.360310,-46.0111
foot.r,-22.577198,49.027982,-55.9899
