name,x,y,z
root,1.629890,-5.732553,29.3679
neck,0.725643,-32.266686,30.1511
shoulder.l,15.345704,-42.047778,37.3936
elbow.l,18.774949,-22.038092,64.6623
wrist.l,39.131706,-20.075749,78.4555
shoulder.r,-10.200068,-46.175284,37.0284
elbow.r,-20.702834,-16.202276,59.7588
wrist.r,-22.090462,-3.401057,60.2582
headTop,3.306828,-66.605612,-21.3734
hip.l,11.898042,9.140923,26.2177
knee.l,4.705674,30.680735,-10.6077
ankle.l,-2.710724,57.238265,-90.6811
foot.l,48.867449,35.591119,-111.6607
hip.r,-9.680753,9.446974,30.1849
knee.r,-16.114930,27.229544,-17.4622
ankle.r,-5.108327,57.406223,-90.7552
foot.r,-57.777789,27.811303,-110.9381
