name,x,y,z
root,1.466360,-17.371097,-21.2427
neck,1.556413,-42.268475,-8.0719
shoulder.l,-23.817810,-49.818838,-5.7875
elbow.l,-24.934805,-17.508489,18.6723
wrist.l,-19.226056,0.795767,35.3398
shoulder.r,24.928662,-51.300521,-0.8456
elbow.r,19.468066,-27.110995,29.6011
wrist.r,17.796977,-8.862537,48.8274
headTop,-0.534087,-72.527545,-2.4349
hip.l,-11.700820,-9.324858,-9.2472
knee.l,-20.203859,36.286300,10.9005
ankle.l,-29.540179,59.891444,-31.8056
foot.l,-33.270844,60.571328,-29.5844
hip.r,13.723819,-9.563774,-9.6940
knee.r,19.391590,33.009180,11.8963
ankle.r,29.544037,58.288931,-20.4000
foot.r,35.352536,56.814179,-16.1236
