name,x,y,z
root,-9.235416,-16.282611,-12.1995
neck,1.464211,-38.638278,-12.9856
shoulder.l,12.307327,-38.407799,4.3457
elbow.l,23.153402,-21.435008,23.8401
wrist.l,34.962915,-7.098233,39.5288
shoulder.r,-7.079167,-49.950349,-27.1868
elbow.r,2.953438,-27.435730,-53.0386
wrist.r,22.591510,-19.338179,-61.6563
headTop,7.336248,-58.387632,-9.9724
hip.l,-2.062685,-1.277059,-8.8948
knee.l,-14.223053,29.865851,22.4565
ankle.l,-24.084110,47.013639,64.7085
foot.l,-18.053721,47.684492,64.6590
hip.r,-11.718098,0.002647,-15.0877
knee.r,-7.088381,34.816739,-43.9106
ankle.r,-6.226461,59.586479,13.7786
foot.r,-4.997960,59.281030,11.6151
