name,x,y,z
root,-10.156530,-12.191701,-6.6268
neck,2.786704,-27.889751,-2.1392
shoulder.l,6.316175,-30.712955,13.9043
elbow.l,5.284452,-20.692213,53.5566
wrist.l,9.177300,-26.180538,44.5966
shoulder.r,0.066610,-29.137449,-18.0874
elbow.r,5.027247,-16.685117,-48.9344
wrist.r,29.262595,-5.904921,-55.3864
headTop,8.800098,-44.359926,0.4241
hip.l,-5.160574,-2.670559,-0.3980
knee.l,3.438246,22.143362,23.3088
ankle.l,-24.199702,42.943075,34.6318
foot.l,-16.370630,47.599640,39.6602
hip.r,-11.535191,-3.870560,-15.3251
knee.r,-0.657292,18.864729,-41.5624
ankle.r,-3.662346,42.527932,-3.8819
foot.r,1.582839,46.216952,-17.7408
