name,x,y,z
root,-0.006905,-11.147568,15.0531
neck,-3.052186,-36.696610,15.7590
shoulder.l,14.692086,-53.790880,23.7541
elbow.l,23.000155,-26.085455,3.9089
wrist.l,13.939851,-30.728287,-15.8789
shoulder.r,-25.395141,-42.449636,6.3240
elbow.r,-22.914396,-22.393661,-20.8650
wrist.r,-11.747398,-9.419183,-34.8239
headTop,-5.423171,-63.578011,7.2190
hip.l,10.207451,1.992036,9.5289
knee.l,11.870937,29.999104,-26.8741
ankle.l,5.047322,49.946256,19.0342
foot.l,-1.300027,58.156267,11.8462
hip.r,-7.052084,1.344636,7.5862
knee.r,-3.888851,37.338894,-24.6945
ankle.r,-0.316803,60.878189,5.1400
foot.r,2.339161,56.633909,-2.0171
