name,x,y,z
root,-0.597311,-16.239072,11.0640
neck,0.155572,-39.100880,10.8884
shoulder.l,20.882611,-52.030383,16.9959
elbow.l,14.009279,-29.342826,-9.1999
wrist.l,8.302126,-23.044670,-29.9201
shoulder.r,-18.748338,-49.956798,2.3331
elbow.r,-17.651829,-19.391695,-31.9948
wrist.r,-11.705317,1.917048,-63.2378
headTop,3.176030,-64.834754,18.6720
hip.l,6.358107,-0.541998,7.1779
knee.l,9.349149,28.946729,0.0167
ankle.l,18.840065,55.473372,35.2732
foot.l,32.932822,49.250324,17.9696
hip.r,-6.063523,-0.986707,5.6552
knee.r,-11.328246,38.805471,9.9824
ankle.r,-18.508948,69.996205,11.5015
foot.r,-29.402249,51.080633,-13.1775
