name,x,y,z
root,0.874767,8.469717,-2.3508
neck,-1.323983,34.025747,-5.9368
shoulder.l,19.312946,39.506019,0.1889
elbow.l,29.023606,61.958719,21.5879
wrist.l,22.688869,88.001936,28.3331
shoulder.r,-18.189417,38.821642,-18.7812
elbow.r,-29.217020,63.017023,-13.4434
wrist.r,-25.621031,86.213284,-6.6436
headTop,-6.296407,49.287384,-22.5740
hip.l,8.901623,-3.328337,5.5368
knee.l,10.765519,-43.971744,23.9816
ankle.l,18.740892,-86.065698,2.3154
foot.l,19.731344,-93.447411,12.6291
hip.r,-11.076453,-2.047567,0.2973
knee.r,-11.072569,-48.237598,3.4137
ankle.r,-13.403979,-91.486722,-19.0506
foot.r,-13.838707,-100.716392,-9.5034
