name,x,y,z
root,-14.474278,0.860220,12.8274
neck,-1.500206,-25.032401,20.1011
shoulder.l,9.386232,-24.845015,40.9083
elbow.l,24.766803,-22.255241,68.3102
wrist.l,49.744078,-27.949766,58.6402
shoulder.r,-20.065804,-34.471479,21.7431
elbow.r,-40.502962,-39.417559,-7.8977
wrist.r,-22.727312,-62.107941,-15.2556
headTop,3.391729,-43.019017,35.3274
hip.l,-6.691108,17.099630,6.4538
knee.l,21.637951,20.218327,-37.1014
ankle.l,6.569729,56.985170,-14.8280
foot.l,15.212231,55.721656,-26.4421
hip.r,-20.848101,9.643697,-1.1145
knee.r,2.362373,15.076727,-58.2401
ankle.r,-11.059233,54.222709,-46.2823
foot.r,4.797878,49.270286,-57.1499
