name,x,y,z
root,0.029262,-7.268334,-18.2864
neck,-1.192664,-35.297515,-38.8874
shoulder.l,-12.401594,-41.621750,-61.1296
elbow.l,-19.354880,-16.889361,-40.1682
wrist.l,-6.078669,-34.175174,-34.9874
shoulder.r,13.507023,-38.918511,-57.2714
elbow.r,17.107840,-7.392267,-40.7956
wrist.r,2.558616,-15.469320,-44.0139
headTop,0.885801,-55.264843,-47.0323
hip.l,-6.166402,6.450969,-7.0300
knee.l,-7.849973,28.475387,35.6700
ankle.l,-11.535843,64.860258,63.3339
foot.l,-12.407024,42.530831,81.8238
hip.r,7.017697,3.957321,-6.1190
knee.r,12.642751,21.001547,38.4909
ankle.r,14.845342,54.466325,78.2081
foot.r,8.392717,30.554436,98.1946
