name,x,y,z
root,-8.341818,-19.945765,6.1235
neck,-7.433115,-50.480433,14.4697
shoulder.l,12.718794,-59.815917,20.0631
elbow.l,23.417110,-31.621930,-8.2165
wrist.l,27.017266,-27.780660,-31.3637
shoulder.r,-25.485483,-61.548148,9.7623
elbow.r,-33.813068,-25.067035,3.1748
wrist.r,-20.893297,-18.668988,-27.4337
headTop,-10.303440,-75.450065,39.2896
hip.l,6.611547,-9.744724,3.8668
knee.l,13.518076,35.596335,1.6510
ankle.l,15.140294,78.879209,-1.2511
foot.l,31.173944,73.810763,-7.6299
hip.r,-14.870885,-9.867433,-8.1490
knee.r,-5.657509,41.704682,-7.1802
ankle.r,1.485902,78.905364,0.6536
foot.r,-4.284319,81.094745,-7.8304
