name,x,y,z
root,-4.019249,-9.614359,-20.0368
neck,2.046096,-34.850015,-11.7511
shoulder.l,-19.639056,-41.398541,-20.9350
elbow.l,-22.525003,-44.278340,-22.1121
wrist.l,2.420411,-51.335995,-24.0899
shoulder.r,23.005381,-38.048551,-9.4708
elbow.r,28.278693,-35.321960,32.7631
wrist.r,14.542115,-56.524995,45.3436
headTop,-1.400407,-53.334282,-26.0140
hip.l,-21.204722,-3.654589,-12.6323
knee.l,-7.301974,36.958783,7.5205
ankle.l,-21.277405,73.688248,-25.2560
foot.l,-19.063430,77.768011,-14.4541
hip.r,7.025840,2.545628,-15.0552
knee.r,19.786439,28.705351,21.8485
ankle.r,8.206863,76.094292,40.7857
foot.r,11.119408,72.601312,53.5458
