name,x,y,z
root,-1.343662,-5.976981,39.1238
neck,0.759529,-32.724857,12.2921
shoulder.l,15.643207,-47.366088,10.7397
elbow.l,26.778466,-19.549136,-5.7719
wrist.l,21.428831,-4.052919,-22.3312
shoulder.r,-14.823261,-45.045774,20.9440
elbow.r,-13.275187,-16.016730,3.5652
wrist.r,0.429178,-12.921698,-5.0164
headTop,2.566644,-54.768784,20.3580
hip.l,9.325226,5.969329,34.1767
knee.l,10.626356,27.947238,-1.9937
ankle.l,-1.717521,52.375771,-23.4002
foot.l,-0.095536,33.958315,-33.9149
hip.r,-13.906670,3.407350,32.8786
knee.r,-11.123370,31.843586,-10.2498
ankle.r,-18.098374,48.611760,-30.0234
foot.r,-13.173857,34.309618,-41.3767
