name,x,y,z
root,6.087768,-15.337635,-0.7090
neck,0.389106,-38.224538,-1.3434
shoulder.l,-6.637204,-46.574154,-20.9633
elbow.l,3.954551,-23.749586,-40.8418
wrist.l,-1.470682,-5.594714,-49.2849
shoulder.r,-6.740015,-47.235146,17.4617
elbow.r,2.634858,-24.180749,41.5292
wrist.r,-2.505524,3.032107,50.8874
headTop,-12.437001,-58.671104,-2.4807
hip.l,-0.877331,-1.274927,-6.5707
knee.l,-7.046068,27.394864,-40.0495
ankle.l,-1.268104,59.492234,-75.7445
foot.l,-9.988999,56.750389,-85.8175
hip.r,0.469967,-3.623082,8.5896
knee.r,4.099079,22.147401,45.3875
ankle.r,19.284315,50.400821,71.5764
foot.r,12.051283,45.247821,88.3737
