name,x,y,z
root,-5.050764,-3.266989,-27.0118
neck,1.219085,-33.589073,-25.2558
shoulder.l,-23.592712,-41.341267,-19.8598
elbow.l,-36.438840,-64.065577,8.6435
wrist.l,-16.316639,-82.723789,46.6516
shoulder.r,14.243550,-22.038422,-50.7600
elbow.r,22.555482,-6.675881,-1.1243
wrist.r,34.735202,-27.034220,46.4974
headTop,-4.140208,-55.654278,-48.5693
hip.l,-13.143441,13.162386,-16.0828
knee.l,-6.176462,38.490132,21.6662
ankle.l,-2.984703,69.686755,-24.8299
foot.l,-12.606907,56.584479,-11.7349
hip.r,2.151289,12.878742,-22.1489
knee.r,27.071889,33.475627,14.5440
ankle.r,15.391562,69.321313,34.6281
foot.r,3.082614,42.790061,74.7468
