name,x,y,z
root,12.812733,-6.671338,6.3894
neck,3.913854,-26.885503,-4.7241
shoulder.l,-13.315337,-41.200166,-17.3744
elbow.l,-17.990014,-21.163859,-7.1488
wrist.l,-35.675488,-10.023835,-6.4455
shoulder.r,19.026960,-44.387901,2.3150
elbow.r,45.431911,-27.025382,10.5377
wrist.r,55.887864,-13.545443,22.7306
headTop,6.717417,-45.869970,-23.3336
hip.l,10.179317,7.468837,-0.5105
knee.l,3.929381,40.889497,-28.5600
ankle.l,14.528809,64.640843,-63.2964
foot.l,12.158739,57.673866,-75.0935
hip.r,9.921993,9.331526,13.4654
knee.r,-25.994466,9.154479,34.8170
ankle.r,-49.550526,27.672699,71.9007
foot.r,-51.983149,19.941651,64.3310
