name,x,y,z
root,-7.539018,-18.592464,0.4205
neck,-1.818945,-44.508321,4.2625
shoulder.l,-20.621806,-51.923775,16.0714
elbow.l,-19.909409,-20.836547,30.2665
wrist.l,-12.931916,-6.989057,35.9673
shoulder.r,19.504762,-51.634047,-2.5765
elbow.r,19.940198,-26.013838,-30.3917
wrist.r,20.414031,-5.398013,-21.6673
headTop,1.451794,-66.380405,6.4271
hip.l,-10.006108,-5.275095,9.1636
knee.l,-2.650175,26.527464,42.7431
ankle.l,-4.074576,59.722161,29.1615
foot.l,-1.579391,61.474567,38.9743
hip.r,5.559773,-8.751150,-4.1981
knee.r,9.308484,28.541041,-27.4330
ankle.r,-2.220300,62.108180,-64.4918
foot.r,7.172601,67.929300,-62.6994
