name,x,y,z
root,6.975398,-7.644773,-16.7751
neck,-1.219100,-31.065832,-11.1521
shoulder.l,-18.214920,-41.646385,-19.2786
elbow.l,-34.125476,-23.742771,-9.8943
wrist.l,-43.534168,-34.181136,1.1633
shoulder.r,13.413363,-45.644003,-2.4555
elbow.r,5.134711,-30.370631,30.3406
wrist.r,1.354418,-42.307594,45.0908
headTop,-6.433444,-51.922640,-6.0180
hip.l,-2.656360,5.194436,-13.3266
knee.l,-10.918283,33.068484,23.7032
ankle.l,-11.851199,54.391284,-6.5001
foot.l,-9.327580,59.797482,1.7266
hip.r,15.825382,1.975573,-7.6840
knee.r,18.331246,35.824503,23.9488
ankle.r,34.262522,56.309116,-19.7694
foot.r,42.983492,61.964884,-13.1195
