name,x,y,z
root,-0.149211,-21.134322,-12.5606
neck,-3.660834,-45.629567,-10.0128
shoulder.l,-17.268792,-53.454263,-32.4966
elbow.l,-23.840419,-21.721303,-6.0102
wrist.l,-15.942802,-14.387335,16.6904
shoulder.r,8.584544,-53.090112,7.3435
elbow.r,25.734477,-24.985114,-9.5514
wrist.r,8.149297,-8.379906,1.8313
headTop,-3.631428,-66.075155,-7.8535
hip.l,-13.059860,-8.768375,-10.0358
knee.l,-14.041950,19.518728,16.1868
ankle.l,-20.526509,65.850828,0.0220
foot.l,-9.535240,68.527909,30.3715
hip.r,9.618542,-9.917045,-2.6216
knee.r,16.586480,33.013068,23.5769
ankle.r,18.686870,72.692209,-12.9183
foot.r,34.296834,67.939756,8.0383
