name,x,y,z
root,-10.547383,-17.212721,5.7731
neck,3.759518,-38.452403,-0.8572
shoulder.l,8.500502,-41.471178,19.4638
elbow.l,1.954114,-15.943066,39.4339
wrist.l,18.443725,-17.091442,34.5019
shoulder.r,2.349261,-40.139335,-22.7473
elbow.r,-8.364553,-23.023254,-44.6128
wrist.r,10.414387,-11.430666,-53.8549
headTop,8.849506,-56.471586,-4.5061
hip.l,-6.302806,-4.055407,12.7026
knee.l,22.652400,27.429429,-2.1961
ankle.l,17.201943,55.200146,26.2895
foot.l,24.920328,59.844832,15.4395
hip.r,-15.152400,-6.378989,-3.5271
knee.r,-6.240387,22.182596,-32.9986
ankle.r,-34.578120,49.525189,14.9900
foot.r,-37.860033,57.487856,-3.2943
