name,x,y,z
root,2.156920,-9.896106,-22.6187
neck,5.040982,-30.951253,-38.6144
shoulder.l,33.765795,-42.309972,-28.1589
elbow.l,47.348977,-35.877911,6.3359
wrist.l,69.591420,-38.200984,32.7498
shoulder.r,-18.055097,-34.380906,-43.9934
elbow.r,-30.888380,-7.246817,-13.4915
wrist.r,-33.459677,11.928025,6.4674
headTop,12.064327,-57.543761,-45.1510
hip.l,17.024271,4.332118,-13.4382
knee.l,20.865256,35.444320,-34.5571
ankle.l,-5.313440,65.391790,-7.9160
foot.l,3.907825,73.899836,-12.2674
hip.r,-15.304443,-1.607854,-17.3164
knee.r,-35.350196,28.575906,28.5973
ankle.r,-26.900297,15.709413,101.0312
foot.r,-46.494244,22.734158,102.3411
