name,x,y,z
root,7.499213,-10.515399,19.8560
neck,-8.112633,-35.384529,13.5265
shoulder.l,7.092947,-42.306497,-2.0898
elbow.l,12.936030,-14.856025,-12.7381
wrist.l,-2.557922,-3.883334,-37.5817
shoulder.r,-11.834745,-31.873489,36.3410
elbow.r,7.059841,-15.157686,56.2649
wrist.r,-8.652080,-2.234804,69.7044
headTop,-9.500191,-58.610458,14.1578
hip.l,9.049728,-4.639461,5.7821
knee.l,5.382355,30.612706,-30.0212
ankle.l,31.474271,54.808408,-23.2436
foot.l,29.010638,38.560203,-43.5331
hip.r,-1.277254,1.546474,20.7233
knee.r,-26.339286,23.059988,-5.6148
ankle.r,-6.704343,41.201506,-39.7929
foot.r,-34.526568,29.672399,-41.7408
