name,x,y,z
root,0.270465,-16.081004,3.0411
neck,3.024434,-43.583100,2.0117
shoulder.l,18.027044,-55.004984,18.7788
elbow.l,4.338084,-29.964982,44.1020
wrist.l,15.860868,-14.935571,60.0892
shoulder.r,-13.189875,-55.306985,-11.3974
elbow.r,-16.249651,-26.053246,-31.8782
wrist.r,-3.283868,-9.663520,-33.0142
headTop,1.523281,-70.906991,-11.2353
hip.l,8.883404,-0.587200,0.7772
knee.l,22.730610,34.218762,-31.9178
ankle.l,11.219961,63.939351,8.9442
foot.l,13.194458,68.664943,6.9457
hip.r,-7.666466,-5.648787,-6.9840
knee.r,-10.439652,34.433451,-33.7944
ankle.r,-23.832221,59.352314,9.3578
foot.r,-24.410875,67.127550,6.1737
