name,x,y,z
root,4.999094,-7.591002,19.5833
neck,1.532834,-31.601674,-0.2181
shoulder.l,14.340543,-47.796579,-11.3158
elbow.l,36.734882,-56.694684,-25.7345
wrist.l,31.388536,-83.900009,-40.2252
shoulder.r,-13.605847,-31.024797,19.3106
elbow.r,-39.490427,-13.775687,4.7672
wrist.r,-23.548801,-31.507998,-15.8770
headTop,-2.172374,-52.863738,9.8636
hip.l,20.704978,10.958095,21.3016
knee.l,10.902582,33.058499,-20.7851
ankle.l,2.975647,66.842271,24.8548
foot.l,12.064816,82.885314,23.4036
hip.r,-6.355813,6.426497,17.6886
knee.r,-18.113940,34.974007,-24.4733
ankle.r,-19.856597,60.823925,4.9755
foot.r,-12.500112,60.787560,-7.1198
