name,x,y,z
root,-3.756136,-15.126912,-1.6155
neck,-0.930342,-39.829508,-3.3125
shoulder.l,2.902648,-46.225954,17.7269
elbow.l,-2.499460,-26.644635,39.6389
wrist.l,16.417832,-12.183065,31.2644
shoulder.r,0.887598,-46.200170,-24.3096
elbow.r,-1.011364,-20.847720,-50.9655
wrist.r,10.540378,-8.525402,-36.9722
headTop,4.889811,-68.230624,-2.7185
hip.l,-3.307565,2.478254,2.9496
knee.l,3.443572,30.837587,33.9839
ankle.l,-8.261933,58.985953,72.9181
foot.l,2.508361,55.709751,87.5803
hip.r,-5.192959,3.187819,-5.1321
knee.r,10.091627,28.350417,-35.3688
ankle.r,-18.060364,51.230877,-56.2844
foot.r,-8.661704,53.033333,-69.3831
