name,x,y,z
root,-5.795046,-5.013401,12.1825
neck,-6.345777,-24.929223,17.3524
shoulder.l,-23.357078,-16.352024,19.9420
elbow.l,-3.606507,-13.155748,15.6596
wrist.l,-7.699383,-16.241639,-24.1111
shoulder.r,-8.306508,-28.673019,-6.5222
elbow.r,11.429908,-30.381370,2.9042
wrist.r,-3.485422,-25.573081,4.4822
headTop,-21.150236,-42.880814,12.2360
hip.l,-3.104310,-0.768797,28.3086
knee.l,6.075481,29.977438,9.0800
ankle.l,-1.839031,50.517612,-21.2206
foot.l,-5.393318,57.086817,-11.7941
hip.r,7.847933,-6.241738,12.3641
knee.r,22.035303,11.453499,7.4829
ankle.r,16.311904,30.756840,-35.3469
foot.r,26.382086,30.418648,-42.9996
