name,x,y,z
root,-13.899155,-12.508974,-15.8710
neck,1.244577,-28.605349,-19.6708
shoulder.l,11.437420,-36.708286,-1.3556
elbow.l,13.368394,-18.401536,12.4228
wrist.l,25.205643,-30.555104,3.2380
shoulder.r,-7.182778,-32.097322,-34.8535
elbow.r,0.676192,-25.916968,-58.3526
wrist.r,14.261274,-36.367916,-46.4981
headTop,10.092400,-49.774688,-7.8399
hip.l,-14.758718,-3.195569,-4.2330
knee.l,-1.551796,24.804200,23.7569
ankle.l,-19.167269,43.585744,60.6104
foot.l,-11.347954,47.027854,68.2036
hip.r,-17.716230,1.573956,-20.4332
knee.r,7.605614,35.121373,-15.2224
ankle.r,-3.142044,55.953849,22.9135
foot.r,4.874428,66.064737,33.1849
