name,x,y,z
root,2.765334,5.163549,33.0154
neck,-0.353091,-24.891696,40.4748
shoulder.l,16.061843,-44.461770,40.9898
elbow.l,20.861458,-46.186470,6.3818
wrist.l,35.421493,-51.931093,-20.1290
shoulder.r,-20.339269,-32.544723,49.1840
elbow.r,-24.811444,-20.575738,7.8572
wrist.r,-38.363921,-27.518376,-7.9524
headTop,-3.890905,-47.414341,51.1723
hip.l,14.906187,9.728419,18.0797
knee.l,29.602839,33.032645,-9.9330
ankle.l,53.004655,59.671279,-52.8350
foot.l,52.614043,44.681331,-62.2827
hip.r,-9.141254,15.590382,22.7260
knee.r,-27.882800,36.417079,-9.6223
ankle.r,-46.325176,54.492730,-49.8901
foot.r,-54.129993,36.746793,-57.2366
