name,x,y,z
root,12.397107,-6.871140,18.3315
neck,-3.768963,-23.850214,4.3665
shoulder.l,2.703498,-42.988529,-8.3496
elbow.l,24.704386,-19.606500,10.4220
wrist.l,12.047853,2.665881,-5.5940
shoulder.r,-19.785962,-42.008596,11.7643
elbow.r,-12.385441,-17.171888,35.2593
wrist.r,-9.239178,-0.234525,4.5812
headTop,-10.476507,-52.556756,2.3902
hip.l,17.184427,2.525599,6.5704
knee.l,11.537367,14.538911,-38.0425
ankle.l,26.941997,48.715591,-17.9506
foot.l,38.198737,23.487294,-53.1174
hip.r,4.455441,6.179648,17.1950
knee.r,-31.822577,12.493277,-8.5007
ankle.r,-11.361769,54.321675,10.4124
foot.r,-51.330415,40.360272,10.2621
