name,x,y,z
root,-16.808391,-10.033368,-0.4092
neck,-6.989604,-40.698371,-5.0468
shoulder.l,1.267747,-48.877229,12.3901
elbow.l,-1.074758,-20.884546,31.5901
wrist.l,12.024799,-13.545532,51.2656
shoulder.r,4.484358,-48.523868,-19.7915
elbow.r,0.632630,-18.488480,-38.0827
wrist.r,16.965417,-0.943533,-44.4114
headTop,5.400343,-61.909293,-5.8669
hip.l,-2.621728,-2.818726,12.8943
knee.l,-5.059864,24.086945,51.2843
ankle.l,-19.460207,52.941782,91.1791
foot.l,0.614305,41.814213,100.9572
hip.r,-3.070763,-0.825653,-8.8614
knee.r,2.409379,30.410720,-48.0559
ankle.r,-5.380724,63.799151,-85.3876
foot.r,16.667061,54.495788,-95.6472
