name,x,y,z
root,6.659826,-13.089066,32.3819
neck,2.312743,-41.544539,26.6366
shoulder.l,20.174960,-56.478859,21.0175
elbow.l,24.832849,-22.550283,14.2002
wrist.l,27.407753,-5.547762,0.3177
shoulder.r,-17.757371,-55.712658,29.7423
elbow.r,-21.405619,-20.803148,27.3945
wrist.r,-21.937518,-0.778396,13.8505
headTop,2.967490,-68.400797,39.6163
hip.l,15.937679,-3.567312,20.9014
knee.l,9.639931,26.525458,-23.9045
ankle.l,1.495671,71.796140,-47.2089
foot.l,10.718073,51.911233,-66.6914
hip.r,-3.751435,-2.077356,25.0708
knee.r,-9.901401,28.187721,-14.9598
ankle.r,-14.511190,66.237932,-43.4895
foot.r,-32.882441,45.891692,-54.8757
