name,x,y,z
root,2.517717,1.590279,29.1941
neck,8.426453,-27.490686,28.7404
shoulder.l,28.578316,-36.063159,45.7298
elbow.l,23.713409,-44.028350,10.5809
wrist.l,11.362012,-66.227583,-7.3406
shoulder.r,-6.647945,-42.371958,36.2115
elbow.r,-14.817399,-33.323339,42.2599
wrist.r,1.843426,-46.833915,13.7737
headTop,7.310620,-47.799262,50.3683
hip.l,15.933397,11.821270,21.3302
knee.l,18.284964,31.341749,-25.8765
ankle.l,30.286533,68.235095,-67.8025
foot.l,26.996479,37.608920,-82.4089
hip.r,-8.657144,8.382404,18.8869
knee.r,-29.427719,36.351167,-15.2398
ankle.r,-55.339615,74.711317,-43.2722
foot.r,-60.363504,74.096052,-55.1352
