name,x,y,z
root,0.186153,-8.176542,14.6767
neck,-0.168001,-31.405701,6.3642
shoulder.l,12.204107,-39.917073,19.8727
elbow.l,34.690931,-26.072403,19.9971
wrist.l,36.217520,-40.163533,12.3435
shoulder.r,-8.751699,-36.324613,-10.5345
elbow.r,-14.927064,-19.680212,-15.6490
wrist.r,-10.970843,7.785106,-39.8998
headTop,6.584554,-48.212442,-5.3543
hip.l,10.362822,4.812351,9.0812
knee.l,8.414455,29.448740,-18.8251
ankle.l,-0.017620,53.253561,17.6056
foot.l,-3.947267,56.406333,8.0687
hip.r,-3.274778,4.296056,7.1710
knee.r,-3.936922,29.292517,-28.2983
ankle.r,-26.097931,33.154557,4.7792
foot.r,-36.568416,31.503298,-1.3987
