name,x,y,z
root,-8.306317,-12.158896,-6.9309
neck,10.629417,-26.177290,-6.3677
shoulder.l,21.186906,-34.570543,9.2805
elbow.l,33.582183,-21.538357,34.9816
wrist.l,38.541889,-15.694319,18.1729
shoulder.r,5.448457,-32.287234,-25.5787
elbow.r,1.533529,-10.257566,-49.1578
wrist.r,10.008668,-5.053093,-51.1847
headTop,22.510379,-43.448390,-0.0925
hip.l,-5.422584,-1.565631,1.4008
knee.l,-7.604157,30.934569,25.9399
ankle.l,-31.506639,38.216241,59.7556
foot.l,-25.166086,41.790158,64.5887
hip.r,-13.199471,-0.994090,-13.5118
knee.r,1.577929,27.078064,-38.2574
ankle.r,-27.022280,30.032402,-6.2017
foot.r,-26.791823,35.693976,-16.8365
