name,x,y,z
root,-13.057507,9.313709,-0.1349
neck,-26.892494,-11.732786,7.7176
shoulder.l,-30.023124,-16.180647,29.1251
elbow.l,-40.432516,16.028130,64.5143
wrist.l,-40.574982,23.986272,70.1618
shoulder.r,-38.696315,-22.990633,-5.7530
elbow.r,-63.073972,-2.326621,-31.1544
wrist.r,-61.598679,5.147492,-41.8666
headTop,-37.981445,-26.839157,14.5971
hip.l,1.525778,8.182352,5.5826
knee.l,43.284326,-13.144236,-5.3371
ankle.l,70.332287,15.291021,-2.4486
foot.l,77.102548,11.057118,-9.3380
hip.r,-4.044545,6.544366,-12.4621
knee.r,35.408052,-21.262968,-19.9513
ankle.r,58.397966,9.751536,-31.2685
foot.r,70.324621,9.175049,-31.9840
