name,x,y,z
root,-16.659780,-12.821160,-7.6063
neck,-1.955296,-35.695485,-4.5837
shoulder.l,-9.640670,-40.707275,16.3595
elbow.l,13.846159,-23.668977,30.9986
wrist.l,28.749678,-35.395510,14.5340
shoulder.r,4.670711,-33.007795,-25.3228
elbow.r,18.171257,-18.466531,-52.2740
wrist.r,24.836629,-36.248577,-58.6718
headTop,0.310407,-60.627152,-8.8913
hip.l,-19.927903,2.513036,1.7814
knee.l,-10.079222,28.746225,37.1260
ankle.l,-19.903495,54.915595,18.1917
foot.l,-16.122486,54.159191,31.2679
hip.r,-12.822878,3.869638,-8.3277
knee.r,13.361622,35.275419,-2.3036
ankle.r,-3.688470,58.057296,5.1325
foot.r,6.853737,59.102061,12.5897
