name,x,y,z
root,-17.474945,-12.138829,0.7031
neck,3.195006,-37.773083,-2.1327
shoulder.l,-1.873135,-49.069390,14.2784
elbow.l,-5.114486,-16.253328,19.9354
wrist.l,11.203451,-3.217017,35.0803
shoulder.r,3.310514,-43.999867,-22.0311
elbow.r,2.859746,-23.417596,-48.4892
wrist.r,15.294650,-2.596187,-57.8058
headTop,0.254095,-59.687206,-8.7624
hip.l,-8.281753,-2.088718,11.2110
knee.l,1.792268,22.789213,47.7647
ankle.l,-5.990155,53.373440,85.5937
foot.l,9.530597,35.681580,94.4000
hip.r,-8.803087,-0.625669,-5.2625
knee.r,11.719673,23.218529,-38.8135
ankle.r,-13.770963,62.540273,-54.6691
foot.r,2.148525,53.263856,-71.0005
