name,x,y,z
root,-3.357769,-13.344299,0.3356
neck,1.249803,-41.551483,-5.2575
shoulder.l,0.550384,-47.160661,13.6291
elbow.l,-15.509317,-19.750695,21.0339
wrist.l,-16.710805,-5.965488,40.2338
shoulder.r,14.435222,-53.391039,-20.4204
elbow.r,3.127441,-23.821816,-38.8807
wrist.r,9.694996,-0.507180,-39.5095
headTop,14.607818,-60.273157,1.7373
hip.l,4.459337,-4.176883,12.5518
knee.l,8.214804,23.334072,49.2574
ankle.l,9.960830,56.849323,85.9757
foot.l,18.587115,51.810031,90.5005
hip.r,3.613735,0.424209,-3.8091
knee.r,-1.843653,32.508310,-37.2476
ankle.r,-28.181202,51.739679,-79.5643
foot.r,-22.898741,53.277076,-90.5661
