name,x,y,z
root,-12.670189,-3.836149,-6.7892
neck,-6.937867,-32.199914,-4.1452
shoulder.l,-0.218069,-34.279209,10.2770
elbow.l,9.453824,-13.683595,27.7623
wrist.l,28.902705,-4.022933,6.6910
shoulder.r,-6.866804,-43.247553,-16.6179
elbow.r,2.662125,-68.553007,-35.2627
wrist.r,16.501700,-81.230284,-19.0190
headTop,-11.660343,-57.710418,11.7106
hip.l,-3.831657,6.027177,1.3209
knee.l,17.322713,27.455115,35.2923
ankle.l,1.881079,64.475468,61.8386
foot.l,4.729623,65.559207,64.2172
hip.r,-10.488949,6.289379,-17.5276
knee.r,2.509641,31.471435,-51.7800
ankle.r,-16.963533,68.326436,-28.2536
foot.r,-14.325999,69.158843,-39.7146
