name,x,y,z
root,-5.080963,-20.162904,19.7334
neck,-4.156993,-45.446675,18.1652
shoulder.l,8.702157,-46.459080,38.1079
elbow.l,4.921010,-19.289208,18.2127
wrist.l,14.491852,-13.091093,-6.4622
shoulder.r,-22.308771,-49.465900,34.2910
elbow.r,-12.510473,-15.602205,14.7387
wrist.r,-7.118939,0.122754,-13.6227
headTop,-3.864963,-70.121531,27.4199
hip.l,4.241436,-8.612247,12.6603
knee.l,12.412197,25.443505,-18.7276
ankle.l,9.342979,70.718227,-19.2135
foot.l,33.354181,52.595817,-36.0345
hip.r,-10.649274,-9.755683,8.9784
knee.r,-2.984853,21.755044,-22.6560
ankle.r,-4.074063,72.496880,-24.7693
foot.r,-14.716519,54.874299,-50.8216
