name,x,y,z
root,-3.498161,-20.479283,4.8501
neck,-2.202271,-45.567540,0.5369
shoulder.l,19.192321,-53.867162,5.3276
elbow.l,17.338942,-32.607040,31.2661
wrist.l,20.414446,-4.952663,23.0148
shoulder.r,-22.647185,-54.828388,-2.5539
elbow.r,-22.699335,-20.611170,5.9425
wrist.r,-16.748962,0.221064,-2.0400
headTop,-1.954413,-68.111074,-2.0601
hip.l,6.364423,-7.220130,2.9357
knee.l,22.184648,24.434063,-27.1862
ankle.l,8.906373,59.244657,7.1197
foot.l,13.754639,69.046340,-1.0186
hip.r,-13.467189,-9.380660,-2.0310
knee.r,-7.375082,27.459885,-30.1528
ankle.r,-10.618635,67.866101,-0.1647
foot.r,-6.944561,69.352999,-13.7861
