name,x,y,z
root,3.713394,-12.049592,0.1082
neck,1.645400,-34.397467,-12.6284
shoulder.l,18.538952,-39.908878,-27.1899
elbow.l,26.464091,-20.514182,-15.7121
wrist.l,18.323229,-14.932077,-19.2735
shoulder.r,-16.977277,-44.132167,-4.8825
elbow.r,-21.686315,-16.015893,-25.3356
wrist.r,-21.266288,-18.212022,-52.1949
headTop,0.170032,-60.144730,-11.2892
hip.l,11.026802,1.929233,-1.7440
knee.l,-0.186921,38.095026,27.0655
ankle.l,2.910289,20.398386,75.1981
foot.l,6.186014,28.162190,81.2732
hip.r,-6.355687,0.693200,8.0190
knee.r,-16.029756,34.041226,-16.2276
ankle.r,-1.414238,67.952461,-1.2305
foot.r,-5.061719,69.035284,-3.9558
