name,x,y,z
root,-3.508806,-16.154419,1.6147
neck,7.162996,-40.642537,-0.0340
shoulder.l,-0.373613,-51.248609,21.7971
elbow.l,-17.374204,-31.465413,44.3828
wrist.l,-9.298467,-13.167006,37.2618
shoulder.r,19.828691,-46.251920,-20.7058
elbow.r,18.286829,-20.513865,-45.1526
wrist.r,31.332354,-12.335167,-38.4988
headTop,11.670509,-60.775136,1.8146
hip.l,-1.538944,-2.668100,10.9099
knee.l,17.362781,32.059832,47.5209
ankle.l,-17.905829,47.857351,15.4603
foot.l,-10.967826,53.339064,26.2208
hip.r,2.197394,-2.277231,-5.9627
knee.r,2.236078,35.348410,-36.6704
ankle.r,-29.334615,62.233813,-24.9608
foot.r,-19.775329,66.660933,-34.9978
