name,x,y,z
root,-8.785174,-10.891114,-18.4153
neck,11.930618,-21.875442,-4.3284
shoulder.l,4.404122,-34.838295,21.8082
elbow.l,-25.743380,-47.645719,32.7825
wrist.l,-50.388384,-35.415452,50.0845
shoulder.r,35.636245,-22.782543,-20.0269
elbow.r,38.106884,-4.454057,-69.0018
wrist.r,47.553460,3.409753,-91.6979
headTop,30.909175,-46.911621,5.4147
hip.l,-22.057659,-9.825549,-3.8040
knee.l,-11.397762,8.236566,46.6655
ankle.l,-20.660327,32.377522,46.7715
foot.l,-12.637622,25.276125,56.6775
hip.r,-4.715289,7.570706,-17.7651
knee.r,-1.904284,43.205415,24.7215
ankle.r,-4.175420,56.530499,-32.9688
foot.r,-6.075201,58.033206,-26.9178
