name,x,y,z
root,0.975395,-14.039279,25.2834
neck,-1.405146,-43.123923,28.0976
shoulder.l,15.774747,-47.579009,21.1618
elbow.l,16.052966,-21.674493,45.6730
wrist.l,15.573268,-0.489294,34.9646
shoulder.r,-18.960468,-45.120540,25.1432
elbow.r,-16.750717,-16.435497,44.0021
wrist.r,-14.369556,0.951436,29.2798
headTop,-3.096905,-81.655906,20.2919
hip.l,6.473733,1.837336,13.7274
knee.l,13.382019,29.248278,-21.3908
ankle.l,13.845435,69.891886,-54.5617
foot.l,85.415958,26.224789,-77.4881
hip.r,-2.400342,3.649069,15.4347
knee.r,-10.708655,28.910481,-25.3255
ankle.r,-8.415991,70.416095,-55.5319
foot.r,-91.385741,38.988573,-68.7614
